,url,victim,scammer,date,desc,label
56,https://voxya.com/view-complaint/government-job-fraudulent-and-cyber-crime-/97695,https://voxya.com/user-complaint/102559,https://voxya.com/company/bharat-nirman-rojgar-complaints/1223534,"Oct 26, 2020","I've got a phone call from the person named manikandan, he with * other people including a lady made me fill up a form for govt. job examination and forced me to pay ₹**** at once, as they refer it was the last date. I haven't received any call or contact from the next day onward. The whole team was ridiculously forcing me to pay the amount. They harrassed my parents on call as well.",OPEN
57,https://voxya.com/view-complaint/denying-to-pay-pending-salary-and-arrears/97481,https://voxya.com/user-complaint/102335,https://voxya.com/company/charcoal-eats-tech-pvt-ltd-complaints/1223477,"Oct 24, 2020",From this year Jan **** they not give the salary of employees when we ask they said end of the month we will give. In end of march they said due to covid they do not have sufficient fund right now  so can work now end of the june we will clear all dues. Now the company CFO said he can not pay the arrears and salary of  april and may.  ,OPEN
58,https://voxya.com/view-complaint/unpaid-salary/97468,https://voxya.com/user-complaint/102322,https://voxya.com/company/7kreinto-private-limited-complaints/389746,"Oct 24, 2020",The company did not pay me my last month salary even after the ** days of settlement period after leaving the company.,OPEN
59,https://voxya.com/view-complaint/unpaid-stipend/96854,https://voxya.com/user-complaint/101661,https://voxya.com/company/picartzo-services-private-limited-complaints/551665,"Oct 20, 2020",At first they told me that they pay ** days after completing the * month internship which was *th of October. I started work from **th of August. When I contacted them for the payment on *th of October they said we will pay you by **th of October. But i decided not to work for them and i told them on call. I worked for them * month and ** days and I am still unpaid. I also found one more complaint by Sarthak Agrawal on the same matter.,OPEN
60,https://voxya.com/view-complaint/registration-fee--and-project-payment--is-not-refunding-me-from-last-60-days-gone/96705,https://voxya.com/user-complaint/101495,https://voxya.com/company/triveni-infotech-solution-pvt-ltd-complaints/1223208,"Oct 19, 2020","Triveni Infotech Solution illegally/forcefully held my deposit fee and project payments, as per the agreement of the company should have to give a report within */* days but till now ** days gone still no response from the company.

First, the company email me as QC report is not generating, then In verbal company blaming me which I used any kind of software then changed their words they said I did any copy-paste whereas there is no option in software and the company knew it very well. 

I replied to the company, Whatever company is blaming me, give me in writing with proof but till now ** days gone still the company didn't give any proof which means the company is blaming me blindly. Now Company is not responding my calls.

I attached an Email conversation between the company & Me  

Please Help me...",OPEN
61,https://voxya.com/view-complaint/job-money-fraud/96231,https://voxya.com/user-complaint/100965,https://voxya.com/company/quikr-jobs-complaints/1213969,"Oct 16, 2020","I applied for the job vacancy for the cashier job at HDFC Bank, Balasore which was Posted on the Quikr site. They called me and told me that my resume was selected for the job, I have to pay **** rs for the registration. So I paid. Then they took an online test and telephonic interview of mine. Then they told me that I was selected for the job and I have to pay an amount of **** rs for the security fee and ***** rs for the bond amount and they sent me a training letter and a bond paper to siign and send them. So I deposited the money. Today they called me over to pay *****rs to give me the joining letter by courier service as I told them that can't deposit any money then they aren't recieving my call.",OPEN
62,https://voxya.com/view-complaint/refund-issue/96090,https://voxya.com/user-complaint/100807,https://voxya.com/company/qnet-vihaan-india-pvt-ltd-complaints/1217218,"Oct 15, 2020","They still refund my money  and any of the customer support are not answering the call
Please I'm in big trouble ",OPEN
63,https://voxya.com/view-complaint/money-not-refunded/95002,https://voxya.com/user-complaint/99636,https://voxya.com/company/naukri-complaints/198,"Oct 09, 2020",A person called from naukri.com from this number +** ***** ***** and asked for money and that will be refundable within ** hrs. She send a mail that includes reference id and after that I didn't received any refund amount or anything. I called to that number and it is then switched off.,OPEN
64,https://voxya.com/view-complaint/took-money-my-money-and-not-answering-now/94736,https://voxya.com/user-complaint/98010,https://voxya.com/company/spectra-data-services-surat-complaints/1222473,"Oct 07, 2020","I got call from spectra data company regarding resume job which is a freelance work for typing resumes. For the said work  will receive money.  Upon registering with resume job, the so called Spectra Data Services, Surat called me and said that they will work behalf of me on my ids for which I have paid  them nearly ***** INR since July **th.  When I ask them regarding my payments / work progress, they are asking me to pay more money or else they wont do the remaining work.  Whenever I call them some of them are talking in a derogatory manner, not attending my calls and some others blocked my calls. I've got all payment proofs which I have made to them. Kindly, please resolve my issue. I would be obliged to submit all the necessary proofs whenever they are needed.  
Thank you.",OPEN
65,https://voxya.com/view-complaint/compelling-me-to-pay-amount-to-give-my-own-salary/94126,https://voxya.com/user-complaint/98675,https://voxya.com/company/portuguese-freelance-complaints/1222276,"Oct 04, 2020"," I have applied for part time typing job. I got a call from the agent of Portuguese freelancer, I asked her whether there is registration fees or security Fees or any other fees to pay She said no need, so I accept that project as per rules after completed ** pages they will Cross Check my bank details by sending minimum amount. Then i completed ** pages and I asked her email id to send ** pages but she didn't give me email id and she dint respond for minimum amount also instead she ask me to continue project and complete, and then I completed my project of *** pages and submitted on **th Sep ****, then they gave me a code for activation through IVRS call on **th Sep but I can't able to understand it so I asked her to give me that code but she asked me to pay Rs*** through UPI payment to get instant code to activate my account and it is refundable or else I want to wait for **days more as another option to get another IVRS call.              
             Then I got message, after activation only I will get user ID and password after That i can transfer my salary amount but i told her i am ready to wait for ** days to get another code but she got angry and she started to say after ** days i won't get my salary atall it will be my hope only... after ** days she won't be my agent another person will be my agent then she is not responsible for not getting my salary. But still i told her I will wait for ** days. 
     But After * days on **th Sep without entering code they send me user ID and password through message, when I login into that link they are asking me to pay outbounding amount Rs **** as a wallet payment and then only I can able to transfer my salary amount. Now She is telling if I want salary make a wallet payment Rs **** or else they will close my account and my salary will goes reversed. I am not ready to take risk by losing my own amount Rs **** with my salary

This is a company detail.
Company :Portuguese Freelancer 
Address vijaynagaram,
Maturity junction 
Kiana,  Nalani nagar 
Plot *,*,* floors 
Project manager :stella
Stella ph.No: +** ***** *****
     Hope I will get correct solution.
           Thank you",OPEN
66,https://voxya.com/view-complaint/naukri-fraud-call/93976,https://voxya.com/user-complaint/98526,https://voxya.com/company/naukri-fraud-call-complaints/1220058,"Oct 03, 2020",I got a call from ********** saying that they are calling from Naukri.com and they have an opening in the HCL company. In order to apply you need to submit **** as security amount. I have submit **** from phonepe but first transaction was taking too much time. Therefore I initiated another payment of **** but both transaction were completed successfully. Then they ask for **** rs again.I asked them for wait as I found that it could be a fraud. When I call them again they said it will take some time but Now they are not picking the call.,OPEN
67,https://voxya.com/view-complaint/employment-fraud/93756,https://voxya.com/user-complaint/98268,https://voxya.com/company/janseva-kendra-org-complaints/1214929,"Oct 02, 2020","I was contacted by Shaheen from HR DEPT of Jansevakendra in April **** offering job for position HR Administrator. I was informed that my salary would be Rs.*****/month during training for ** days and salary would be Rs.*****/month after completion of training. I paid Rs.**** towards online examination.passed,shortlisted and received offer letter in June with joining date as **/**/****. The offer letter said diffderent than what they nformed me about salary before applying for the position. The offer letter said salary would be Rs. *****/month during training for ** days and Rs.***** after completion of the training. The company took amount of Rs. **** in the name of digital training and amount of Rs. ***** to provide a laptop to work from home.The amount for digital training and laptop+GST was paid in full on **/**/****. Till date Neither training has been started(They havent sent laptop to start training) nor salary is given since joining date(**/**/****). I am disabled(paralytic) and have mentioned about my health condition to them many times over phone and also that I have to take care of my family, medical bills,..etc. They answered my phone calls very very rarely and it takes on patience. They kept saying working on it to send my laptop but no proper or correct update till date. I had to move my family to a village in my native town due to increasing corona cases in our locality. I informed them the same and they assured to send laptop to my native address. Its been more than * months now and I have not received laptop yet, my training hasn't been started yet and they have not given salary for keeping me idle for these three months. I have lost interest in the offered job and I don't want to be part of irresponsible team and company. All I need now is my money back to take care of my family's needs and its emergency. My wife was admitted in one of hospitals for delivery and I had to go thru mental agony calling atleast **-** times a day to Jansevakendra and they were as usual careless to even answer my phone calls. 

The concerned government authorities need to warn such companies and fine them rigorously for troubling people in the name of employment and its even critical to committ such things during covid and lockdown situations. Their address as given in offer letter is as below.
Please help to get my money back. The company also has to pay me * months salary for keeping me jobless for * months+ compensation for mental agony my family and I had to go thru from June till date. 

Thankyou!

Janseva Kendra
(A Under Taking organization)
SCO NO ***.*RD FLOOR, BEHIND
COURT COMPLEX SECTOR-**,
CHANDIGARH -******
Phone No:-********** **********",OPEN
68,https://voxya.com/view-complaint/fake-job-consultant/93751,https://voxya.com/user-complaint/98281,https://voxya.com/company/sunshineservice-in-complaints/1222141,"Oct 02, 2020","Hello sir 
  Am sundaramoorthy from South Indian Tamilnadu and received call from Kolkata job consultancy name is sunshineservice.in address I mention below they told me only consultant charge is *****/ work is coimbatore acc limited.. I said ok to them finally they charged *****/ rs they send call letter, offer letter everything but everything I received by acc limited domain I trusted instead of that acc limited send mail to pay money for accommodation, safety kid, bank account ..due my family situation I will get this job everything will fine so that I paid amount * laks ** thousand but now I try to reach their number it's was switched off... Manager name vishal sharma.. Customer represent officer name shefali varma... 
I will attached my all evidence now.... Please take action sir... I have all voice records I will forward now.",OPEN
69,https://voxya.com/view-complaint/i-lost-my-money-for-job/93167,https://voxya.com/user-complaint/97640,https://voxya.com/company/naukri2u.in-complaints/12380,"Sep 28, 2020","I have paid *****/- for job,I have received calls from * members regarding job in Bank of America as a Assistant Manager ,they are asking money for Registration fee, Document charges, Appointment order Charges etc.these Contact Numbers given below
*.+************ - Sanjana
*.+************ - Amit
*.+************ - Pooja
*.+************ - Rahul
*.********** - Vikas Pujari
Please help me Sir
",OPEN
70,https://voxya.com/view-complaint/refund-from-naukri/92969,https://voxya.com/user-complaint/97440,https://voxya.com/company/naukri-complaints/198,"Sep 27, 2020",I got a call from. Naukri saying that ur profile is profile is selected for axisbank andre asked to make the registeration fees amt of**** rs and for document verification  rs **** and to generate emp id ***** k and he informed that it is refundable amt as be debited but nothing happened,OPEN
71,https://voxya.com/view-complaint/full-and-final-settlement-not-received-from-employer/92275,https://voxya.com/user-complaint/96676,https://voxya.com/company/workenstein-collaborativespaces-private-limited-complaints/1221659,"Sep 23, 2020","I have been releived from the Company on **th June **** after serving full notice period...Got the relieving Letter after * month. But not received Full and Final claim. I have been following up for quite some time over Mails and WhatsApp...On September **st got a mail as they cannot pay stating, some fraudulent and theft happened which is under my control.. till investigation got over....",OPEN
72,https://voxya.com/view-complaint/full-and-final-not-received/92272,https://voxya.com/user-complaint/96676,https://voxya.com/company/workenstein-collaborativespaces-private-limited-complaints/1221659,"Sep 22, 2020",I have not received Full and Final amount.,OPEN
73,https://voxya.com/view-complaint/no-refun/92221,https://voxya.com/user-complaint/96622,https://voxya.com/company/naukri-com-complaints/1209772,"Sep 22, 2020","Hello everyone please it's my worst experience which i was faced due to fraudulent from naukri.com executive Ishani mahlotra,raj mahlotra who not stuck on thier promise n value .infact ishani mahlotra working in this company from last five year but she not aware about process like hiring, account, refund etc.in fact HR n ACCOUNT department also not aware about refund process.infact she is incompatible employee of that company who hired by naukri .com a rediculous executive/representative.",OPEN
74,https://voxya.com/view-complaint/conducted-interview-and-asked-to-pay-enough-amount-for-various-process-to-join-in-tata-motors-ltd-/91992,https://voxya.com/user-complaint/96371,https://voxya.com/company/naukri.com-complaints/5950,"Sep 21, 2020","A person from naukri.com whose contact no is ********** contacted and said a will contact you. Person named Sachin Singh his contact no is **********, he contacted and asked me to pay registration charges of amount rs *,*** to generate reference id to get interviewed by TATA MOTORS LTD. Later a person whose name is Vivek Jaiswal whose number is **********, he claimed he is speaking from Tata Motors DELHI office and he conducted my interviews with his HR. After completing the interview he called after * minutes and said you have been selected and you have to follow some few processes and asked to pay a total sum of *,**,*** and later he said my documents are being forwarded to BOMBAY HOUSE and they will contact me for further instructions. Later on *rd September a person named Ashish Sharma claiming he is REGIONAL OFFICER in Tata Motors Ltd BOMBAY HOUSE his contact details are as follows ********** he said you documents came here and I have followed some processes and made me pay a total sum of **,**,*** and after he said your profile is completed but you have to pay more amount of *,**,*** to our H.O.D. and other officers (their commission) or else you will not get the appointment letter and your file will me send to pending by them. Since then I tried to contact them but I'm unable to contact them.",OPEN
75,https://voxya.com/view-complaint/paid-fees-but-not-got-a-data-entry-job/91879,https://voxya.com/user-complaint/96247,https://voxya.com/company/dataentry-net-in-complaints/1221477,"Sep 20, 2020",I search 'data entry.net.in' website and they offered me a job and *** was registration fees.I paid it from google pay .their google pay account name was'mass data solutions' .They were supposed to give me login ID and password and but they didn't .I didn't receive any message and they didn't mention any contact number.I finally realised that they cheat me.,OPEN
76,https://voxya.com/view-complaint/tis-india-take-my-ids-and-disappeared-/91875,https://voxya.com/user-complaint/96242,https://voxya.com/company/tis-india-business-consultants-private-limited-complaints/71811,"Sep 20, 2020","TIS India after take my online interview, they send me this confirmation (check attachment) mail and then ask for my all personal document, such as voter ID, aadhar card, pan card. And after take these documents they just disappeared. Can you help me in this regard? Because now I am very nervous about my documents, which they take. Please help me

Regards'
Deepak Kothiyal",OPEN
77,https://voxya.com/view-complaint/employement-fraud-cheated-for-big-money/91520,https://voxya.com/user-complaint/94564,https://voxya.com/company/career-hub-consultancy-www-careerhubconsultancy-com-complaints/1221306,"Sep 18, 2020","These are the Fraud people involved in the whole process,

CAREER HUB CONSULTANCY
www.careerhubconsultancy.com

ASHUTOSH Senior Person – **********

Praveen Senior Person
rm.praveenchc@gmail.com

Devraj Prashad senior person –
hrcareerhubconsultancy@gmail.com

KIRTI HR Person – *********
hrkirti@careerhubconsultancy.com

-
Big amount is taken by these people from me. They took money saying it is required for various services but no services provided. One dummy HR interview was conducted telephonically, but further they not given any service.

Then the don’t respond by phone, by mail, phone switch off etc.

CAREER HUB CONSULTANCY
www.careerhubconsultancy.com

ASHUTOSH Senior Person – **********

Praveen Senior Person
rm.praveenchc@gmail.com

Devraj Prashad senior person –
hrcareerhubconsultancy@gmail.com

KIRTI HR Person – *********
hrkirti@careerhubconsultancy.com


*st payment:
Paid online Rs. ****/ through their PayloPosPay Payment link  to IMS Service Agency. TXN#. TXN ID **********NB****** on Thu, Oct **, **** at **:**:** AM. 

*nd payment:
Paid online Rs. ****/ through their Justdial Payment link  TXN#VIN/Justdial.co/**************/*  on *-**-**** 

*rd payment:
Paid online Rs. *****/ through their Aggrepay Payment link 
TXN# VIN/Aggrepay Pa/**************/* on *-**-**** 

*th payment:
Paid online Rs. *****/ through their Aggrepay Payment link 
TXN# VIN/Aggrepay Pa/**************/* on *-**-**** 

On Friday, October *, ****, *:**:** PM GMT+*:**, Devraj Prashad <hrcareerhubconsultancy@gmail.com> wrote:

Dear Sir,
Please Find the payment link
Rs-*****
https://biz.aggrepaypayments.com/careerhubconsultancy

Regards
Career Hub Consultancy  


*th payment:
Paid online Rs. *****/ through their Aggrepay Payment link 
TXN# VIN/Justdial.co/**************/* on **-**-**** 

*th payment:
Paid online Rs. *****/ through their Aggrepay Payment link 
TXN# VIN/Aggrepay Pa/**************/* on **-**-**** 

TOTAL = ****+****+*****+*****+*****+***** = *****",OPEN
78,https://voxya.com/view-complaint/employment-service-fraud-service-not-given-no-money-returned/91511,https://voxya.com/user-complaint/94564,https://voxya.com/company/assured-naukri-com-delhi-complaints/1221296,"Sep 18, 2020","These are the fraud people : ANOOP THAKUR, SIDHHARTH MALHOTRA, 
Ankita ***** ***** RAJIV - ***** *****.
---
RAJIV from this company approached me telephonically for paid services for JOB OPPORTUNITIES. He told me clearly that Rs **** is the only payment to be done. After that I will be provided *-* opportunities per month. This is also mentioned in his email. 
I paid online Rs. ****/ through their Just Dial Payment link. TXN#CPL*****************. TXN ID ********** on Sep,**,**** at **:** . 

After my follow-up for further services, ANOOP THAKUR on * Oct **** told that I need to pay some amount for creating my assessment reports. I asked him several times and confirmed from him that this is the last payment I am making. He sent mail also confirming that there are no further payments to be done. This is SAID IN EMAIL ALSO. 

I paid online Rs. *****/-through their Just Dial Payment link. TXN #CPL*****************. TXN ID ********** on Oct,**,**** at **:**. 

Immediately after above payment, to my surprise HE sent me another link for payment of Rs *****/-. Almost * hours he followed me for payment. I showed my inability to pay this amount, he told me that he will attach his employee ID in their system and asked me to pay discounted amount of Rs.****/-. 
I paid online Rs. ****/-. TXN #CPL*****************. TXN ID ********** on Oct,**,**** at **:**

both of the Payments (*****+****=Total *****) is refundable as per their discussions and stated in email. Today, on * Oct **** a senior person Mr SIDHHARTH MALHOTRA asked me to do further payments approx **K/- as, he said, they have NOT completed my profile, and it can not be taken forward for FURTHER services. I told him that I have paid the discounted amount Rs ****/-. But then ANOOP THAKUR told me to pay Rs *****/-. I don't want their services. I need my money back. (****+*****+****=Rs.*****) As well as those shall be fined for my mental torture and taking advantage of a jobless person. They are twisting their words, and there are no commitments. Totally fraud people. Please look into the matter and get my money back. I will be grateful to you.",OPEN
79,https://voxya.com/view-complaint/experience-letter-and-releaving-letter-not-provided-by-the-company/90069,https://voxya.com/user-complaint/94289,https://voxya.com/company/toxsl-technologies-private-limited-complaints/473642,"Sep 10, 2020","I worked for the organization from **** to **** and I resigned from the company during lock-down due to COVID-** as company was asking us to work for more than ** hours a day and even to work on Sunday and Saturdays and company never provided us the Hardware equipment's to continue work from home and even salary were not credited for month April **** so I had to resign from the company to move on with life.

Company has offered me buy out policy for which I had to pay them Rs **,*** to company's CEO personal account . Just after paying them I have also received the relieving email from the HR that your resignation has been accepted and they have received the amount that I have sent to CEO's account. 

After resignation I tried calling HR many times but I did not get any response for * months and now suddenly company is putting allegations that I have breached the services due to which they will not provide me my experience letter for *.* years .

They have sent me legal notice from their lawyer and harassing me mentally and CEO of the company also messaged me and said he will spoil my whole career if I will not pay him Rs ** lakh as because of my sudden resignation company is in loss. But resignation is my choice and I also offered them that I am ready to serve notice period and they asked me for the money instead.

All I have with me right now:-
*:- Joining Letters 
*:- Increment letters
*:- Awards from the company
*:- Best employee of the year **** 
*:- Bank statements (Not Salary slips (They never provided us during *.* years))

I am seeking for help that what needs to be done to get my experience certificate .

Thanks",OPEN
80,https://voxya.com/view-complaint/salary-amount-required-or-return-money-back-/89972,https://voxya.com/user-complaint/94183,https://voxya.com/company/coredatav-complaints/1220652,"Sep 09, 2020",I get call from a lady on ** th of august ****. She told that u have to type the ** images into ms word in ** days . She told that there is no registeration fees. After ** days i completed the work sent to the mail coredatav@gmail.com . Next day another person she mentioned that the company manager will call you. He called and told send ur id proof and google pay number . And i sent him and then he told wait for some day we will get the quality report.  After he called me that we got quality report which **.* % and ur salary is *****rs . He also mentioned that u have to pay ****rs for ** month agreement.. I also paid the amount which he mentioned . After that he told we will give you the salary with * pm on *th of september ****. Then he blocked me in the whatsapp and not picking my calls and not responding correctly . Please recover my money . I am student. i am from poor family. Please reciver my money or give salary. ,OPEN
81,https://voxya.com/view-complaint/fake-scam/89554,https://voxya.com/user-complaint/93730,https://voxya.com/company/carreerhubs-in-complaints/1220468,"Sep 07, 2020","I got a call from carrer hubs consultancy which is in new delhi. As soon as they called me immediately they told we will find the job and give you in highly reputed company and you have to pay certain amount. I believed them and i paid total $**, *** cash free in google pay (PFA). They didn't find job for me and when i asked refund also carrer hubs team member tanvi singh said as per the company rules we will refund the money with in ** days. Now ** days already over and i am following up via email and i am not getting response from them. Trying to contact tanvi singh and carrer hubs customer care number, but number is switched off. Don't pay blindly for this fake consultancy and don't struggle like me.

**k is big amount for me. Please help me to refund the money in carrer hubs.

Below are the details of carrer hubs consultancy:

*/*** w. H. S. Main road satguru ram singh rd kirti nagar new delhi delhi ******

**********

Info@careerhubs.in",OPEN
82,https://voxya.com/view-complaint/harassement-by-exemployeer/89084,https://voxya.com/user-complaint/80532,https://voxya.com/company/l&t-technology-services-limited-complaints/260834,"Sep 05, 2020","I was an employee of L&T Technology service from  *th june,**** to *nd Jan,****. However even after all the exit procedures are over they are sending mails and letters claiming i have *****inr due with them. I have asked multiple time to furnish the details how is the due but noone responds. Now they have sent notice to my home also. Noone receives the call and noone replies to mails also. I have tried multiple times to contact them but no use. This is purely a harassment.",OPEN
83,https://voxya.com/view-complaint/qnet-india-vihaan-direct-selling-pvt-ltd--refund-not-given/88734,https://voxya.com/user-complaint/92894,https://voxya.com/company/qnet-india-vihaan-direct-selling-pvt-ltd-complaints/8227,"Sep 03, 2020","I was trapped through Facebook initially from **** by QNET representative, and till March **** i was not aware of the person's motive and about QNET.
Since he was MCA passout from MNIT Allahabad, so it was difficult to judge that person can fraud. He slowly approaching me about to come with him to support him in his business, as he was saying that he used to travel a lot and he trust on me. So i was brain washed that time.

He scheduled my interview with someone and during whole interview not mentioned QNET name, they said its * crore business i will not tell you business/company name unitl you will select. and to shortlist you will have to pay *****/- as token money so that we come to know that you trust your referral person and serious about the business.

And after giving money they told me technical terms about their business only (standard business definition) and was asking my dreams in next ** minutes.

and next day ask me to arrange ****** as soon as possible, to run my business faster and earning money. And after few days after money transfered given me * books and told since you are new so first clear your business basics and they kept me busy from money *am to **-*am and this was going on till next * - * months.


Since i was in mumbai in march **** and due to COVID-** i was not in position to take any tough decision and then they asked me to add * nominees to take advantages i refuse then they were trying to feel me that they were not going to support or help me. Somehow i took another loan of * lakh and manged * lakh rupee again.

and after few days i requested to refund or cancelled my membership after knowing exactly motive to fraud with another people.


QNET refused to refund, as refund duration was over. And trust me that is exactly motive to kept busy till refund duration.


Now i am facing lot of money issue i have * lakh rupees loan.


Please help on it.",OPEN
84,https://voxya.com/view-complaint/asked-for-the-money-for-placement-and-than-phone-was-switched-off/87969,https://voxya.com/user-complaint/92068,https://voxya.com/company/quikr-jobs-complaints/1213969,"Aug 30, 2020","They rang me up on **th Aug **** and said I have been shortlosted for data entry job for HDFC bank for that I have to pay **** to a particular account for registration...they took interview and online tests and they asked for more **** rupees for security ...I denied for paying more , they said that all the amount will be refunded...but from them they aur not responding to the call
the girls who rang me up are Alisha (+************) and Anjali Sharma (**********) and they asked me to transfer the money in this account Account Details
Bank - Punjab National Bank
Name - Manoj Kumar Sharma
A/c Number - ****************
IFSC - PUNB*******",OPEN
85,https://voxya.com/view-complaint/cancellation-of-ir-ship-orders-and-claim-refund-for-/87908,https://voxya.com/user-complaint/92003,https://voxya.com/company/qnet-india-pvt-ltd-complaints/1208289,"Aug 30, 2020","Dear Sir/ Madam,
I have been made to invest in Q NET investment by giving improper/incorrect/incomplete knowledge of this company and its investment. I have been mislead by your executives.
Without my knowledge they have purchased some products [ that too i dont aware what product they had bought] from your site and trust me they have not told nothing about Q net products, they told me that you will give so and so amount and you will become our business partner. our company will give some complementary products to you and need to find the distributor for the product so i transferred them INR *,**,*** Three Lakhs. But when i asking my credentials they are not giving me.For the past two months they gave me an welcome meeting and asked to me to read some books to get myself motivated to finally they asking me to bring and refer people to buy this product then only I will get money back.
This is has been intentionally hided from my knowledge and they didn't gave me any clue to identify as what is this for.

On my critical situation and serious money crisis they had forced me to apply for a loan and i applied for an personal loan and transferred the  money to them. Now i am under great depression due to this i couldn't able to make emi amount to bank became an defaulter.
Kindly consider my situation and please take this as an serious issue investigate on this and kindly refund my money. Had attached my PAN card towards the mail.
Thanks and Regards,
Karthick A
IR: IN******
MOB : ********** / **********",OPEN
86,https://voxya.com/view-complaint/fake-service-offered-by-a-career-portal/87574,https://voxya.com/user-complaint/91650,https://voxya.com/company/shine-com-recruiter-com-complaints/1214529,"Aug 28, 2020","I have been contacted by the Shine.com a Career Portal, they sold me some services and I have paid for the same through my PhonePe Account.
Now they are just disappeared, neither they have given me any service nor my payments are refunded. Later on my research I came to know that they are actually looting the customer's like this. Please help!",OPEN
87,https://voxya.com/view-complaint/shein-customer-care-number-/87561,https://voxya.com/user-complaint/90811,https://voxya.com/company/shein.com-complaints/9064,"Aug 28, 2020","Online shopping customer service 
Available to help you with **/* help line ",OPEN
88,https://voxya.com/view-complaint/salary-and-refund-not-provided/87536,https://voxya.com/user-complaint/87181,https://voxya.com/company/solution-mantri-data-solution-at-noida-complaints/1219678,"Aug 28, 2020","I was i initially informed to pay *** as registration fee for online typing job.  After the n for each and every process they asked me to pay and said all refundable with salary,  I have done that also.  Finally I was i formed to pay ***** which I could not and this non refundable one,   so I told them that I can pay only half,  they too accepted. After payment done they insisted me to pay remaining also and told.. then only my salary will be released. I have submitted  ** pages of typing also.  Now they are not responding. ",OPEN
89,https://voxya.com/view-complaint/fake-job-advtisement/87379,https://voxya.com/user-complaint/91435,https://voxya.com/company/irecruit-solutions-complaints/1219617,"Aug 27, 2020","Actully ,, iRecruit guy contact in whatsapp recuitr bpo jobs for craeat portal id and user id for pay **** part time work,,,i paid amount **/**/**** after payment peron block my number Actully nearly * member send me msg abt comapany",OPEN
90,https://voxya.com/view-complaint/salary-and-refundable-deposit-amount-cheated/86999,https://voxya.com/user-complaint/91016,https://voxya.com/company/cache-advertising-pvt-ltd-complaints/1217038,"Aug 25, 2020",I was searching for online data entry job. I found cache advertising pvt ltd a registered organization in kolkatta whose website carried information like Plan I and Plan II. I registered in Plan II where unlimited pages would be provided and the company will pay Rs.** per page. Refundable Deposit amount ***** was asked to pay to cache advertising account on */**/****. I paid the amount on */**/**** through Gpay from my account. Employee ID was provided to me through mail and * documents were sent to me through mail with the date of completion in it. I have completed my work and mailed them but no acknowledgement or response from the company. No salary and refundable deposit amount were given me. Please take necessary action.  ,OPEN
91,https://voxya.com/view-complaint/loss-of-5200-rs-and-harassing-for-more-money-/86872,https://voxya.com/user-complaint/90880,https://voxya.com/company/ormino-jobs-vapi-gujarat-complaints/1219413,"Aug 24, 2020","Last December, I searched for online jobs in quickr and ormino jobs called and offered the money. And I completed the work and give. Than they argue that it is not accurate and harassed me to pay ****.. After that payment, they were also threatening me to pay more amount to close the case. They are  frauds. Then I filed a complaint on consumercomplaints. Then they talked and said that case is resolved. But before some days, after * months of incident, a person who introduced me as legal advisor of gujarat court, called me and talked me rudely that I have to pay the penalty of ***** rs. Otherwise, legal notice will be sent to home. Then I cut the call and block that person. He was a malayali. ",OPEN
92,https://voxya.com/view-complaint/cheated-in-a-qnet-fraud-business-by-sailesh/86689,https://voxya.com/user-complaint/90683,https://voxya.com/company/qnet-vihaan-india-pvt-ltd-complaints/1217218,"Aug 23, 2020",I was cheated by school mate Sailesh ojha(**********) of ****** lakh in qnet fraud business.Initially he did'nt reveal any thing about the business .These people play with your trust and emotions .They give you a road map of how to become a billionaire in * years.After joining the business i got to know about their real motive which is to cheat people.This fraudster Sailesh has cheated around more than *** people and is living lavishly in chennai.Please help me in receiving my money.,OPEN
93,https://voxya.com/view-complaint/company-fraud/85756,https://voxya.com/user-complaint/89696,https://voxya.com/company/abhans-group-of-india-complaints/1218981,"Aug 18, 2020",Abhans group of India I m working as freelance HR recruiter. I joined in May and they made a commitment to give me revenue. Now August see still they are making story and now avoiding. I told them I m facing financial crises.. still they made false hope.. July **th was supposed to raise revenue. But they didn't turn up,OPEN
94,https://voxya.com/view-complaint/shine-learning-recruit-is-a-fraud-agency/85401,https://voxya.com/user-complaint/89308,https://voxya.com/company/shine-learning-recruitment-complaints/1218860,"Aug 16, 2020","Just a week ago I got a call from Shine Recruitment executive named Kuldeep, He said a few services were chargeable and i agreed Initially the services were charged for Rs.****, and later they have demanded Rs.***** for resume building services. They promised no new extra charges and the process would be.commenced. But immediately they charged me Rs. ***** for some bogus services without which they said the already paid services would not be availed and i paid that as well. Kuldeep now transferred it to Sachin but it was the same person acting as a different one, he said Shine will not charge a pie extra, but now they say I have to pay Rs. ***** plus taxes, without which all the earlier services donot stand applicable it was only a day ago and when I asked for reimbursement understanding that they have been faking and I am made a victim of this job scheme. I demand the shine team for reimbursement for their inadequate services and cheating customers by promising *** percent job guarantee with extra ordinary packages and charging exorbitant fee. Please help to get back my entire amount.",OPEN
95,https://voxya.com/view-complaint/ccna-coaching/85307,https://voxya.com/user-complaint/89200,https://voxya.com/company/mohan-networking-complaints/1218825,"Aug 15, 2020","I have paid Rs ***** through phone pe
 on **th Dec **** for CCNA networking classes in Mohan networking institute ,bengaluru and joining was from April *nd **** but due to covid ** it's impossible to join and they are conducting online classes but it's totally practically based training and due to my financial problem I am unable to join and  shift to bangalore ,manage all my expenses and I have not attended single class,so I requested them many times to pay my refund they refused even I have spoken with their manager name Vijaylakshmi they also refused and I have paid soft copy of Mohan networking through phone pe for evidence so I request you to solve the issue ASAP because currently I don't have job",OPEN
